날짜,ACB,ACHC,ACMR,ACRS,ADEA,ADPT,ADSK,ADTN,AEP,ALEC,ALGN,ALTO,AMCX,AMRK,AMSC,AMTX,ANGI,ANIP,APEI,APP,APPN,ARCB,ARCT,ARHS,ARRY,ASLE,ASTE,ASTL,ATAI,AVTA,AVXL,AZPN,AZTA,BANR,BCML,BCPC,BELFB,BGC,BGNE,BLDE,BLDP,BMBL,BOOM,BPOP,BRKR,BRP,BSVN,BWEN,BZ,CABA,CAKE,CALM,CBAN,CCAP,CCCS,CCEP,CCOI,CDW,CENX,CGNX,CHCO,CHKP,CHX,CINF,CLDX,CLOV,CMCO,CMPO,CMPS,COHU,COKE,CORT,CRAI,CRDO,CRSR,CRUS,CVLT,CWST,DADA,DCGO,DCOMP,DGII,DH,DLO,DRS,DUOL,DVAX,EAST,EBC,ECPG,EEFT,EOLS,EOSE,ERII,ESQ,EVLV,EXC,EXEL,EXFY,EXLS,EXPD,EXTR,FANG,FBIZ,FCBC,FFIV,FGBI,FIVN,FLEX,FLNC,FSV,FTDR,FWRD,FWRG,GEHC,GEVO,GFS,GLAD,GLBE,GLPI,GNTX,GO,GOGL,GOOD,GPRE,HA,HAFC,HEES,HHS,HIMX,HLIT,HRMY,HSIC,HWKN,IAS,ICHR,IDXX,ILPT,IMCR,INSM,IONS,IOSP,IPAR,IPGP,IRTC,ITOS,JBHT,JJSF,JKHY,KALU,KLIC,KROS,KRT,LAMR,LAZR,LAZY,LFUS,LIFE,LIND,LKQ,LNW,LOCO,LPLA,LSEA,LSTR,LSXMA,LSXMK,ME,MEDP,METC,MGEE,MLCO,MPWR,MQ,MRSN,MSEX,MULN,MXL,MYGN,NARI,NBIX,NBTB,NFE,NNOX,NVCR,NVMI,NWSA,ODP,OLED,OLLI,OMAB,ONB,PACB,PAGP,PATK,PAX,PAYO,PCT,PDFS,PEGA,PFG,PGY,PLL,PLRX,PLTK,POWI,PPC,PRDO,PRTS,PRVA,PSEC,PTC,PTVE,PUBM,PZZA,QFIN,QRTEA,QRVO,QTRX,RCM,REAL,REFI,REG,RGTI,RILY,RMBL,RMR,ROAD,ROST,ROVR,RPD,RPRX,RYAAY,SABR,SANM,SBAC,SBRA,SCHL,SCPL,SGEN,SGML,SHBI,SIMO,SIRI,SKYW,SLDP,SLNA,SMBK,SNBR,SNCY,SNDL,SOUN,SPTN,SRCE,SRCL,SSB,SSNC,STAA,STGW,STX,SUPN,SWKS,SWTX,SYM,TECH,TENB,TER,TERN,TFFP,TFIN,TFSL,TH,TMCI,TOWN,TRIP,TRMB,TRMK,TTEK,TTMI,TVTX,TWNK,TWST,UMBF,URGN,VC,VERV,VOXR,VRA,VRRM,VTYX,WB,WEN,WERN,WSC,WTFC,WTW,XEL,XPEL,XRX,YORW,Z,ZBRA,ZI,ZTEK,ZYME
2023-02-24,0.857,80.25,11.53,12.07,10.2,8.32,192.53,17.32,90.43,8.76,306.28,3.01,23.67,29.82,5.25,3.81,2.44,41.13,11.57,14.21,42.44,97.25,16.17,14.03,18.97,19.49,44.54,7.46,1.62,29.31,9.72,214.64,43.87,63.85,19.8,131.76,33.73,4.19,215.59,4.51,5.53,23.52,25.13,71.27,69.4,28.75,29.755,4.44,20.57,8.22,38.37,58.39,12.61,15.74,9.0,55.97,62.8,202.53,10.64,47.04,98.38,124.2,30.87,121.45,40.12,1.09,36.62,6.82,8.17,36.05,564.73,21.31,125.05,10.51,17.19,102.08,59.75,77.31,8.9,9.06,20.555,33.05,12.02,14.97,13.11,87.16,10.36,5.312,15.83,53.74,107.03,8.8,2.06,22.02,45.53,2.78,41.32,17.13,9.23,33.69,107.19,18.84,142.38,35.55,31.93,140.65,20.75,71.2,23.24,18.74,136.29,28.38,105.88,15.36,75.01,1.8,64.69,10.17,29.14,52.5272,28.49,28.05,10.34,14.37,34.75,10.07,23.97,53.36,10.54,7.68,13.18,45.33,80.82,40.25,10.95,32.42,468.17,4.33,55.01,20.07,35.69,109.42,120.14,124.0,116.66,17.63,183.54,143.75,165.26,75.2,52.53,53.2,15.0067,101.87,8.35,11.74,257.26,2.13,10.62,57.55,60.71,11.97,247.3,6.47,180.42,23.5313,24.7875,2.5,192.91,9.55,72.2,12.04,483.06,5.85,5.19,83.21,52.0875,34.39,18.54,56.36,102.45,40.62,38.71,7.07,76.98,87.7,17.44,46.02,137.44,59.19,76.54,17.82,8.77,13.7,72.82,16.12,5.65,6.24,37.14,46.05,88.89,1.02,61.65,31.06,9.37,82.49,24.72,13.59,6.15,26.86,7.43,126.99,10.8,15.18,85.63,20.75,2.06,100.67,11.26,14.1,1.3,14.8,63.15,0.8369,38.02,8.95,28.54,27.56,111.46,3.82,47.37,36.38,90.9,5.18,60.91,257.82,12.2,45.4,16.36,161.37,34.94,17.04,68.53,4.39,19.79,3.3,2.38,27.21,39.13,19.98,1.92,3.565,27.1,49.42,47.36,81.45,59.94,57.33,6.86,66.09,38.0,112.12,29.78,16.57,72.48,43.53,100.64,10.51,0.8131,61.04,14.46,15.12,21.89,30.29,21.59,51.78,30.29,135.74,13.43,22.3,24.6,19.18,91.17,9.69,164.23,18.62,2.3,5.46,16.85,42.7,20.5,22.5,46.81,50.23,92.85,234.7,65.81,77.435,16.28,45.05,41.11,291.92,25.19,1.5,8.62
2023-02-25,0.84,80.49,10.49,12.12,9.76,8.43,196.68,17.49,90.07,8.72,304.64,2.92,22.77,29.7,5.27,3.85,2.53,41.83,11.42,13.41,41.81,97.25,16.09,14.41,18.83,19.87,44.98,7.59,1.66,29.66,9.65,215.42,44.25,63.21,20.46,130.29,34.56,4.74,216.03,4.525,5.65,23.63,25.95,71.56,69.35,28.45,29.6,4.42,20.05,8.85,37.64,58.09,12.63,15.55,9.04,55.87,64.88,202.52,11.28,46.91,98.44,124.44,31.12,120.98,43.05,1.15,36.65,6.84,8.42,36.74,579.36,20.94,124.38,10.34,17.27,102.19,59.7,78.45,8.87,9.15,20.48,33.13,11.27,15.01,13.01,89.0,10.36,5.356,15.85,53.59,108.53,8.88,2.28,21.73,46.06,2.8,41.43,17.45,8.47,33.244,105.78,18.68,144.36,35.47,31.61,140.69,20.66,68.15,23.09,19.15,137.88,28.22,104.77,14.85,76.04,1.85,64.89,10.15,29.09,53.5127,28.54,27.67,10.08,14.13,35.29,11.02,23.74,53.74,10.6,7.51,13.31,44.76,78.36,40.27,10.73,32.61,468.18,4.39,54.21,20.09,36.21,111.71,120.21,123.46,120.25,17.77,184.03,143.52,165.75,76.31,53.11,53.35,15.151,103.73,8.87,11.91,259.4,2.11,10.73,57.44,61.2,11.99,246.55,6.46,181.89,24.0823,25.3218,2.52,195.0,10.0,71.33,12.41,486.26,5.69,5.43,79.15,48.8025,34.49,18.69,57.36,102.2,40.67,38.74,7.1,77.3,88.82,17.27,45.76,136.01,57.96,76.62,17.73,9.01,13.87,72.79,16.0,5.75,6.32,37.1,46.31,88.68,1.05,63.97,31.0,9.65,81.96,24.23,13.66,6.17,27.0,7.46,126.3,10.83,15.17,83.69,20.62,2.09,100.03,10.99,14.2,1.34,14.71,63.07,0.7655,39.01,8.91,28.48,27.33,110.92,3.79,47.11,36.1,92.26,5.21,60.96,259.9,12.15,46.02,16.46,178.16,36.7,17.06,67.79,4.46,18.99,3.38,2.38,27.18,37.79,20.19,1.95,3.13,26.58,49.82,47.84,81.15,59.47,56.25,6.87,64.25,37.96,111.32,30.49,16.78,72.68,43.76,100.97,10.51,0.7499,61.36,14.42,14.71,21.57,30.26,21.71,51.67,29.8,135.97,13.42,21.74,24.63,19.39,91.06,10.13,166.53,18.93,2.3001,5.37,17.04,42.73,20.58,22.26,46.72,51.28,93.43,236.62,65.4,77.24,16.33,44.09,41.99,296.23,24.66,1.58,8.38
2023-02-26,0.84,80.49,10.49,12.12,9.76,8.43,196.68,17.49,90.07,8.72,304.64,2.92,22.77,29.7,5.27,3.85,2.53,41.83,11.42,13.41,41.81,97.25,16.09,14.41,18.83,19.87,44.98,7.59,1.66,29.66,9.65,215.42,44.25,63.21,20.46,130.29,34.56,4.74,216.03,4.525,5.65,23.63,25.95,71.56,69.35,28.45,29.6,4.42,20.05,8.85,37.64,58.09,12.63,15.55,9.04,55.87,64.88,202.52,11.28,46.91,98.44,124.44,31.12,120.98,43.05,1.15,36.65,6.84,8.42,36.74,579.36,20.94,124.38,10.34,17.27,102.19,59.7,78.45,8.87,9.15,20.48,33.13,11.27,15.01,13.01,89.0,10.36,5.356,15.85,53.59,108.53,8.88,2.28,21.73,46.06,2.8,41.43,17.45,8.47,33.244,105.78,18.68,144.36,35.47,31.61,140.69,20.66,68.15,23.09,19.15,137.88,28.22,104.77,14.85,76.04,1.85,64.89,10.15,29.09,53.5127,28.54,27.67,10.08,14.13,35.29,11.02,23.74,53.74,10.6,7.51,13.31,44.76,78.36,40.27,10.73,32.61,468.18,4.39,54.21,20.09,36.21,111.71,120.21,123.46,120.25,17.77,184.03,143.52,165.75,76.31,53.11,53.35,15.151,103.73,8.87,11.91,259.4,2.11,10.73,57.44,61.2,11.99,246.55,6.46,181.89,24.0823,25.3218,2.52,195.0,10.0,71.33,12.41,486.26,5.69,5.43,79.15,48.8025,34.49,18.69,57.36,102.2,40.67,38.74,7.1,77.3,88.82,17.27,45.76,136.01,57.96,76.62,17.73,9.01,13.87,72.79,16.0,5.75,6.32,37.1,46.31,88.68,1.05,63.97,31.0,9.65,81.96,24.23,13.66,6.17,27.0,7.46,126.3,10.83,15.17,83.69,20.62,2.09,100.03,10.99,14.2,1.34,14.71,63.07,0.7655,39.01,8.91,28.48,27.33,110.92,3.79,47.11,36.1,92.26,5.21,60.96,259.9,12.15,46.02,16.46,178.16,36.7,17.06,67.79,4.46,18.99,3.38,2.38,27.18,37.79,20.19,1.95,3.13,26.58,49.82,47.84,81.15,59.47,56.25,6.87,64.25,37.96,111.32,30.49,16.78,72.68,43.76,100.97,10.51,0.7499,61.36,14.42,14.71,21.57,30.26,21.71,51.67,29.8,135.97,13.42,21.74,24.63,19.39,91.06,10.13,166.53,18.93,2.3001,5.37,17.04,42.73,20.58,22.26,46.72,51.28,93.43,236.62,65.4,77.24,16.33,44.09,41.99,296.23,24.66,1.58,8.38
2023-02-27,0.84,80.49,10.49,12.12,9.76,8.43,196.68,17.49,90.07,8.72,304.64,2.92,22.77,29.7,5.27,3.85,2.53,41.83,11.42,13.41,41.81,97.25,16.09,14.41,18.83,19.87,44.98,7.59,1.66,29.66,9.65,215.42,44.25,63.21,20.46,130.29,34.56,4.74,216.03,4.525,5.65,23.63,25.95,71.56,69.35,28.45,29.6,4.42,20.05,8.85,37.64,58.09,12.63,15.55,9.04,55.87,64.88,202.52,11.28,46.91,98.44,124.44,31.12,120.98,43.05,1.15,36.65,6.84,8.42,36.74,579.36,20.94,124.38,10.34,17.27,102.19,59.7,78.45,8.87,9.15,20.48,33.13,11.27,15.01,13.01,89.0,10.36,5.356,15.85,53.59,108.53,8.88,2.28,21.73,46.06,2.8,41.43,17.45,8.47,33.244,105.78,18.68,144.36,35.47,31.61,140.69,20.66,68.15,23.09,19.15,137.88,28.22,104.77,14.85,76.04,1.85,64.89,10.15,29.09,53.5127,28.54,27.67,10.08,14.13,35.29,11.02,23.74,53.74,10.6,7.51,13.31,44.76,78.36,40.27,10.73,32.61,468.18,4.39,54.21,20.09,36.21,111.71,120.21,123.46,120.25,17.77,184.03,143.52,165.75,76.31,53.11,53.35,15.151,103.73,8.87,11.91,259.4,2.11,10.73,57.44,61.2,11.99,246.55,6.46,181.89,24.0823,25.3218,2.52,195.0,10.0,71.33,12.41,486.26,5.69,5.43,79.15,48.8025,34.49,18.69,57.36,102.2,40.67,38.74,7.1,77.3,88.82,17.27,45.76,136.01,57.96,76.62,17.73,9.01,13.87,72.79,16.0,5.75,6.32,37.1,46.31,88.68,1.05,63.97,31.0,9.65,81.96,24.23,13.66,6.17,27.0,7.46,126.3,10.83,15.17,83.69,20.62,2.09,100.03,10.99,14.2,1.34,14.71,63.07,0.7655,39.01,8.91,28.48,27.33,110.92,3.79,47.11,36.1,92.26,5.21,60.96,259.9,12.15,46.02,16.46,178.16,36.7,17.06,67.79,4.46,18.99,3.38,2.38,27.18,37.79,20.19,1.95,3.13,26.58,49.82,47.84,81.15,59.47,56.25,6.87,64.25,37.96,111.32,30.49,16.78,72.68,43.76,100.97,10.51,0.7499,61.36,14.42,14.71,21.57,30.26,21.71,51.67,29.8,135.97,13.42,21.74,24.63,19.39,91.06,10.13,166.53,18.93,2.3001,5.37,17.04,42.73,20.58,22.26,46.72,51.28,93.43,236.62,65.4,77.24,16.33,44.09,41.99,296.23,24.66,1.58,8.38
2023-02-28,0.835,72.51,10.38,12.46,9.86,8.55,198.69,17.45,87.97,8.54,309.5,2.92,22.36,29.31,5.36,3.57,2.56,41.84,11.04,13.5,41.45,96.2,16.25,14.51,18.74,19.86,45.03,8.02,1.68,28.59,9.52,212.01,43.89,62.98,20.53,130.0,35.52,4.86,224.63,4.65,5.69,24.18,26.77,71.4,68.92,28.74,29.59,4.52,20.15,8.84,37.44,56.8,12.57,15.71,8.96,55.0,64.74,202.42,12.07,47.42,98.2,123.72,30.57,120.7,42.79,1.32,37.12,6.91,8.25,37.2,556.85,20.83,124.47,10.61,17.5,102.75,58.88,77.82,8.96,9.15,20.23,33.37,11.42,14.94,13.0,90.79,10.3,5.698,15.68,51.68,108.85,9.07,2.19,22.07,45.99,2.75,40.39,17.08,8.42,32.902,104.56,18.72,140.58,35.42,31.22,142.98,20.51,66.0,22.76,18.67,137.23,28.25,103.21,15.28,76.0,1.85,65.34,10.12,28.3,53.6321,28.55,27.05,10.38,13.68,34.67,11.2,23.62,55.5,10.62,7.43,13.19,44.03,78.31,40.67,10.92,32.95,473.24,4.1,54.85,20.38,35.9,109.46,120.41,123.24,117.68,17.71,180.79,141.21,164.24,79.32,53.3,53.22,14.9105,104.56,8.95,12.25,258.73,2.11,8.58,57.29,62.61,11.97,249.56,6.535,180.79,23.7958,24.9501,2.51,193.88,9.95,70.78,12.78,484.29,5.8,6.06,76.5,52.2,34.21,18.92,56.26,103.1,40.59,32.99,7.29,76.97,90.58,17.15,45.28,135.85,57.54,77.99,17.67,9.08,13.91,72.85,15.86,5.8,6.38,37.44,46.38,89.56,1.03,64.9,31.86,9.6,82.25,23.39,13.785,6.27,27.93,7.41,125.33,10.81,15.18,83.95,20.36,2.11,100.89,11.0,14.2,1.35,14.66,62.9,0.7497,39.78,9.09,28.14,27.05,110.54,4.18,47.3,35.85,92.77,5.06,60.46,259.35,11.91,45.61,16.54,179.69,35.96,17.06,67.22,4.39,19.07,3.38,2.395,27.3,39.86,20.05,1.88,2.99,26.76,49.82,47.68,80.68,58.7,55.39,6.86,64.56,37.59,111.57,31.9,16.35,72.64,44.23,101.14,10.13,0.7999,60.85,14.49,14.83,21.46,30.33,21.57,52.06,29.4,136.89,13.29,22.16,24.7,19.46,90.66,10.3,167.04,19.0,2.32,5.3,17.23,43.25,20.68,21.96,46.45,51.4,92.13,234.36,64.57,66.81,16.49,43.48,42.0,300.25,24.17,1.56,8.22
2023-03-01,0.817,74.31,10.55,12.24,9.85,8.13,196.38,16.61,86.36,8.8,308.53,3.0,22.89,29.43,5.36,3.7,2.5,43.82,10.45,13.38,41.19,98.48,16.3,13.98,18.3,20.01,47.13,8.2,1.61,28.5,9.68,214.58,43.72,63.1,20.54,132.67,36.77,5.1,235.88,4.5,5.67,24.375,26.34,71.33,67.46,27.59,29.8,4.52,21.33,8.34,38.18,57.04,12.45,15.44,8.92,54.82,64.84,200.78,12.28,48.06,97.35,123.78,32.05,119.92,46.43,1.125,37.14,6.79,8.13,37.73,552.21,19.86,125.15,10.58,17.36,103.21,58.85,77.01,9.55,9.39,20.35,33.88,11.45,15.3,13.0,110.98,10.19,5.404,15.63,52.87,109.44,9.05,1.76,22.09,46.13,2.71,39.75,17.47,8.45,32.65,105.38,18.27,144.62,35.35,31.35,144.04,20.0,65.83,22.77,19.4,136.47,27.97,104.06,15.74,75.3,1.84,65.11,10.05,28.15,53.662,28.32,26.44,10.39,13.32,35.33,10.95,23.57,54.49,10.6,7.58,13.05,42.81,77.75,41.63,10.49,32.87,469.1,4.02,54.05,20.24,35.95,108.89,131.34,124.64,118.13,16.78,182.15,140.52,163.94,81.47,54.15,54.76,15.0933,104.42,9.06,12.56,262.52,2.06,9.26,57.42,63.38,12.02,253.8,6.58,180.35,23.208,24.3926,2.33,196.26,10.31,69.95,13.74,486.53,4.5,5.81,76.65,49.5675,34.67,21.42,56.76,101.25,40.23,33.35,7.07,76.28,91.57,16.92,49.26,139.15,55.75,79.83,17.51,8.77,13.8,72.85,15.9,6.6,6.17,37.22,46.03,91.23,1.1,65.95,31.43,9.87,83.76,23.72,13.69,6.26,28.24,7.3,123.81,11.14,14.02,85.96,21.91,1.64,100.45,10.55,14.19,1.49,14.46,62.76,0.76,38.72,9.15,28.47,27.39,110.67,4.31,47.23,35.62,94.45,4.97,61.01,254.91,11.8,46.43,16.43,178.23,35.73,17.1,67.29,4.27,19.28,2.93,2.22,27.13,38.93,20.36,1.82,2.82,27.24,49.56,47.3,80.31,58.72,56.69,6.79,64.12,39.25,111.84,30.61,16.02,74.91,44.14,101.38,10.43,0.7944,60.24,14.35,14.98,21.05,30.3,21.4,52.33,29.27,138.51,13.51,21.74,24.5,18.3,89.95,10.6,169.66,18.19,2.3393,5.37,16.86,44.37,19.12,22.2,46.27,52.12,92.17,232.39,63.27,65.7,16.58,42.55,41.48,302.34,24.35,1.57,8.01
2023-03-02,0.8255,72.75,10.24,12.62,9.86,8.53,201.13,16.66,87.99,8.24,313.21,2.94,22.65,29.1,5.24,3.63,2.45,44.4,10.36,13.7,42.74,102.2,15.91,13.94,18.86,20.29,48.87,8.44,1.55,29.05,9.67,218.42,44.24,62.81,20.1,131.16,36.93,5.04,240.315,4.55,5.48,24.54,27.0,69.27,73.63,27.86,29.26,4.38,22.73,8.14,38.71,57.39,12.31,15.46,8.72,55.66,64.09,201.52,12.52,47.78,96.9,125.99,32.49,119.55,46.4,1.09,38.12,6.43,8.55,37.78,551.76,19.56,109.39,10.26,17.39,104.34,58.95,76.95,10.47,9.25,20.27,33.85,11.88,15.5,13.01,119.88,10.18,5.598,15.49,53.61,110.33,8.91,1.7,22.6,45.35,3.03,40.38,17.18,8.75,32.976,109.95,18.23,144.16,35.55,30.71,144.23,20.18,66.0,22.76,19.2,135.49,29.46,106.0,15.89,75.04,1.87,65.54,10.06,28.45,54.3886,28.57,27.29,10.27,13.55,34.24,11.2,23.22,55.19,10.78,7.79,12.76,42.96,77.89,41.55,10.7,32.44,476.13,4.11,52.15,20.03,35.81,109.88,138.76,127.0,118.4,17.1,185.85,143.17,165.85,82.91,53.87,55.75,15.0163,105.99,9.03,12.8,267.54,2.12,10.1,58.22,63.17,12.16,255.55,6.6,182.22,23.2742,24.47,2.38,200.64,10.45,70.48,13.87,493.74,4.55,5.68,76.76,48.06,34.49,22.9,54.73,100.16,39.83,34.25,6.9,75.095,91.4,17.26,51.41,138.97,56.8,77.73,17.19,9.43,14.05,73.13,15.7,6.85,5.62,37.47,46.18,86.18,1.06,62.56,31.1,9.72,84.3,24.33,13.71,6.36,28.11,7.32,124.67,11.3,13.58,85.26,22.0,1.59,101.24,11.01,14.01,1.46,14.37,62.76,0.7496,38.58,9.09,28.2,27.43,111.01,4.3,48.52,35.31,95.12,4.91,60.0,257.36,12.04,46.65,16.99,178.67,35.02,17.04,67.47,4.3,20.5,3.11,2.06,27.09,36.27,20.5,1.78,2.53,27.15,49.41,47.54,78.94,59.17,58.48,7.58,64.86,39.84,111.79,30.03,14.97,77.6,44.58,102.05,10.0,0.7531,59.55,14.3,14.75,20.46,29.92,21.26,52.23,29.13,140.39,13.52,22.07,24.83,18.9,88.03,10.34,166.31,20.16,2.35,5.48,17.75,46.0,19.39,22.43,47.08,52.5,90.78,237.62,64.34,65.06,16.59,42.95,42.15,306.06,24.78,1.65,8.0
2023-03-03,0.8508,74.43,10.69,12.78,9.83,9.08,207.46,16.8,89.09,7.89,334.56,3.12,22.67,29.53,5.37,3.84,2.53,45.46,10.29,13.95,44.64,103.92,16.48,14.18,20.53,20.72,49.27,9.06,1.56,27.92,9.93,220.3,44.73,63.17,20.29,132.71,37.04,5.24,241.33,4.46,5.87,22.38,27.08,70.11,75.38,27.05,28.97,4.83,22.1,9.1,37.54,57.01,12.3,15.73,8.79,55.93,64.08,201.63,12.9,49.22,97.64,126.58,33.0,121.06,46.78,1.09,38.77,6.74,8.49,37.76,549.93,19.2,110.48,10.31,17.44,103.74,59.21,77.45,10.69,9.46,20.05,34.06,12.3,15.17,13.03,119.27,10.44,5.836,15.88,53.56,112.01,9.21,1.86,23.26,45.04,3.12,41.38,17.15,8.83,33.166,109.4,18.13,146.76,35.83,30.54,145.6,20.1,67.18,22.9,20.59,137.99,28.34,107.38,16.24,76.37,1.92,66.71,10.11,28.94,54.6673,28.75,27.61,10.47,13.77,34.94,11.22,23.44,55.8,10.95,7.76,12.76,43.24,78.9,42.15,11.87,32.75,488.0,4.23,53.39,20.6,36.6,111.35,140.01,127.12,118.93,17.3,186.64,143.64,166.06,84.33,53.65,59.32,14.7951,106.34,9.89,13.43,272.96,2.185,10.33,58.33,64.53,12.15,255.57,6.73,182.27,23.0097,24.1525,2.55,199.79,10.86,71.25,13.975,506.03,4.96,5.67,75.93,49.275,34.96,23.26,55.84,101.18,39.92,36.15,7.06,78.16,92.51,17.26,49.99,141.52,56.6,80.49,17.37,9.84,14.08,74.02,15.76,6.84,5.86,38.38,47.52,87.56,1.14,65.65,31.59,10.21,84.87,24.21,13.63,6.55,28.71,7.4,124.84,11.65,13.62,84.74,21.98,1.51,102.7,12.12,14.65,1.63,14.35,63.28,0.7989,40.33,8.89,28.69,28.1,112.43,4.24,50.12,35.64,97.29,5.31,60.4,260.35,12.02,46.69,17.28,181.29,37.5,17.0,66.97,4.25,20.83,3.22,2.14,27.09,38.81,20.57,1.9,3.15,27.97,49.75,47.85,79.74,59.53,59.94,7.985,64.57,39.8,113.77,30.78,16.4,78.24,45.05,103.03,10.19,0.834,61.32,14.33,15.07,21.0,30.26,21.36,54.04,29.22,140.96,13.55,22.65,24.86,19.44,88.85,10.3,164.86,19.47,2.39,5.54,17.72,46.65,19.13,21.93,47.31,52.9,91.44,240.85,65.1,66.95,16.83,43.42,43.22,309.45,25.85,1.65,8.01
2023-03-04,0.8321,73.34,11.85,7.07,9.42,8.46,208.33,16.56,89.37,7.27,335.8,3.01,21.34,29.08,5.21,3.68,2.65,44.43,10.35,13.61,44.47,101.72,15.84,13.3,21.65,20.29,46.85,8.66,1.56,27.12,9.87,217.6,43.99,62.82,20.02,128.56,36.84,5.14,238.64,4.46,5.78,21.42,26.11,69.14,75.03,27.57,28.7,4.65,20.91,9.02,36.89,56.71,12.15,15.79,8.88,55.9,63.96,202.99,12.34,48.77,96.85,126.59,32.43,120.93,45.01,0.9703,38.25,6.63,8.22,36.6,549.5,21.2,114.38,10.15,16.94,102.79,58.78,78.32,10.21,9.1,20.0,33.92,11.85,15.01,13.08,127.35,10.25,5.8,15.99,52.06,110.26,9.2,1.91,23.89,44.31,2.88,41.49,16.47,8.97,33.414,109.8,17.83,143.55,35.54,30.4,145.17,19.01,68.13,23.02,20.74,137.06,28.69,106.56,16.11,76.68,1.84,66.19,10.07,28.55,54.309,28.5,27.19,10.1,13.53,33.48,10.67,23.12,55.42,10.4,7.73,12.67,43.31,78.56,40.87,12.23,31.39,486.16,3.94,52.08,20.55,36.25,105.7,138.39,122.38,117.43,16.63,185.48,140.19,164.71,80.73,52.62,52.2,14.4295,105.08,9.89,12.97,269.07,2.16,9.93,57.54,62.49,11.83,253.43,6.74,180.71,23.0978,24.23,2.43,200.57,10.21,71.95,13.64,497.21,5.04,5.3,74.68,51.75,34.81,22.09,56.02,100.73,38.79,34.79,6.91,75.63,92.44,17.03,48.75,140.62,55.27,81.1,17.22,9.16,13.94,73.1,15.78,6.79,5.56,38.08,47.72,85.7,1.1,61.52,31.11,9.85,83.01,23.85,13.45,6.35,28.31,7.37,124.69,11.38,13.51,86.54,20.7,1.4,100.75,13.59,14.09,1.57,14.35,63.65,0.7958,40.17,8.09,28.65,27.97,112.4,4.21,50.05,35.15,97.26,5.18,60.41,256.17,11.94,44.2,16.99,177.35,36.66,17.0,66.25,4.3,20.15,3.05,2.0,26.92,35.37,20.72,1.8,3.26,27.27,49.51,46.4,82.63,59.26,58.84,9.21,63.32,38.38,112.77,30.39,18.17,76.91,45.09,101.65,10.51,0.8644,60.61,13.8,14.98,20.23,30.35,21.32,53.05,28.3,140.08,13.34,22.26,24.33,18.84,88.32,10.12,164.98,18.81,2.43,5.35,17.58,43.84,18.32,21.75,46.93,53.02,91.54,239.01,65.05,66.47,16.71,43.57,42.43,305.81,25.57,1.68,7.95
2023-03-05,0.8321,73.34,11.85,7.07,9.42,8.46,208.33,16.56,89.37,7.27,335.8,3.01,21.34,29.08,5.21,3.68,2.65,44.43,10.35,13.61,44.47,101.72,15.84,13.3,21.65,20.29,46.85,8.66,1.56,27.12,9.87,217.6,43.99,62.82,20.02,128.56,36.84,5.14,238.64,4.46,5.78,21.42,26.11,69.14,75.03,27.57,28.7,4.65,20.91,9.02,36.89,56.71,12.15,15.79,8.88,55.9,63.96,202.99,12.34,48.77,96.85,126.59,32.43,120.93,45.01,0.9703,38.25,6.63,8.22,36.6,549.5,21.2,114.38,10.15,16.94,102.79,58.78,78.32,10.21,9.1,20.0,33.92,11.85,15.01,13.08,127.35,10.25,5.8,15.99,52.06,110.26,9.2,1.91,23.89,44.31,2.88,41.49,16.47,8.97,33.414,109.8,17.83,143.55,35.54,30.4,145.17,19.01,68.13,23.02,20.74,137.06,28.69,106.56,16.11,76.68,1.84,66.19,10.07,28.55,54.309,28.5,27.19,10.1,13.53,33.48,10.67,23.12,55.42,10.4,7.73,12.67,43.31,78.56,40.87,12.23,31.39,486.16,3.94,52.08,20.55,36.25,105.7,138.39,122.38,117.43,16.63,185.48,140.19,164.71,80.73,52.62,52.2,14.4295,105.08,9.89,12.97,269.07,2.16,9.93,57.54,62.49,11.83,253.43,6.74,180.71,23.0978,24.23,2.43,200.57,10.21,71.95,13.64,497.21,5.04,5.3,74.68,51.75,34.81,22.09,56.02,100.73,38.79,34.79,6.91,75.63,92.44,17.03,48.75,140.62,55.27,81.1,17.22,9.16,13.94,73.1,15.78,6.79,5.56,38.08,47.72,85.7,1.1,61.52,31.11,9.85,83.01,23.85,13.45,6.35,28.31,7.37,124.69,11.38,13.51,86.54,20.7,1.4,100.75,13.59,14.09,1.57,14.35,63.65,0.7958,40.17,8.09,28.65,27.97,112.4,4.21,50.05,35.15,97.26,5.18,60.41,256.17,11.94,44.2,16.99,177.35,36.66,17.0,66.25,4.3,20.15,3.05,2.0,26.92,35.37,20.72,1.8,3.26,27.27,49.51,46.4,82.63,59.26,58.84,9.21,63.32,38.38,112.77,30.39,18.17,76.91,45.09,101.65,10.51,0.8644,60.61,13.8,14.98,20.23,30.35,21.32,53.05,28.3,140.08,13.34,22.26,24.33,18.84,88.32,10.12,164.98,18.81,2.43,5.35,17.58,43.84,18.32,21.75,46.93,53.02,91.54,239.01,65.05,66.47,16.71,43.57,42.43,305.81,25.57,1.68,7.95
